sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:269:-824:2019-04-10,269:-824,2019-04-10,2019-04-24,0,26.92467,-82.36189,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-10,281:-807,2019-04-10,2019-04-24,0,28.19826,-80.6125,NOAA_HABSOS,0,0.0
habsos_14d:303:-869:2019-04-10,303:-869,2019-04-10,2019-04-24,0,30.376,-86.8631,NOAA_HABSOS,0,0.0
habsos_14d:268:-801:2019-04-11,268:-801,2019-04-11,2019-04-25,0,26.89372,-80.0542,NOAA_HABSOS,0,0.0
habsos_14d:277:-826:2019-04-11,277:-826,2019-04-11,2019-04-25,0,27.7723,-82.5789,NOAA_HABSOS,0,0.0
habsos_14d:279:-826:2019-04-11,279:-826,2019-04-11,2019-04-25,0,27.934726666666666,-82.55433333333333,NOAA_HABSOS,0,0.0
habsos_14d:279:-827:2019-04-11,279:-827,2019-04-11,2019-04-25,0,27.945125,-82.637025,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-11,279:-829,2019-04-11,2019-04-25,0,27.9777,-82.8323,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-11,281:-807,2019-04-11,2019-04-25,0,28.13248,-80.62418,NOAA_HABSOS,0,0.0
habsos_14d:284:-807:2019-04-11,284:-807,2019-04-11,2019-04-25,0,28.4017,-80.66245,NOAA_HABSOS,0,0.0
habsos_14d:285:-808:2019-04-11,285:-808,2019-04-11,2019-04-25,0,28.54510666666667,-80.76179666666667,NOAA_HABSOS,0,0.0
habsos_14d:286:-808:2019-04-11,286:-808,2019-04-11,2019-04-25,0,28.615805,-80.79513,NOAA_HABSOS,0,0.0
habsos_14d:286:-809:2019-04-11,286:-809,2019-04-11,2019-04-25,0,28.69283,-80.80489,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-13,270:-825,2019-04-13,2019-04-29,0,27.0025,-82.40780000000001,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-14,269:-824,2019-04-14,2019-04-29,0,26.919,-82.335,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-14,281:-807,2019-04-14,2019-05-01,0,28.1505,-80.635,NOAA_HABSOS,0,0.0
habsos_14d:259:-818:2019-04-15,259:-818,2019-04-15,2019-04-29,0,25.91165,-81.72805,NOAA_HABSOS,0,0.0
habsos_14d:261:-819:2019-04-15,261:-819,2019-04-15,2019-04-29,0,26.13163,-81.8063,NOAA_HABSOS,0,0.0
habsos_14d:262:-819:2019-04-15,262:-819,2019-04-15,2019-04-29,0,26.230525,-81.820335,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-15,263:-819,2019-04-15,2019-04-29,0,26.331355000000002,-81.84625,NOAA_HABSOS,0,0.0
habsos_14d:264:-819:2019-04-15,264:-819,2019-04-15,2019-04-29,0,26.40556,-81.88333,NOAA_HABSOS,0,0.0
habsos_14d:264:-822:2019-04-15,264:-822,2019-04-15,2019-04-29,0,26.48835,-82.14439999999999,NOAA_HABSOS,0,0.0
habsos_14d:265:-822:2019-04-15,265:-822,2019-04-15,2019-04-29,0,26.564312857142856,-82.16070285714285,NOAA_HABSOS,0,0.0
habsos_14d:266:-823:2019-04-15,266:-823,2019-04-15,2019-04-29,0,26.6445,-82.22030000000001,NOAA_HABSOS,0,0.0
habsos_14d:267:-822:2019-04-15,267:-822,2019-04-15,2019-04-29,0,26.705,-82.1837,NOAA_HABSOS,0,0.0
habsos_14d:267:-823:2019-04-15,267:-823,2019-04-15,2019-04-29,0,26.755081666666666,-82.23242333333333,NOAA_HABSOS,0,333.0
habsos_14d:269:-824:2019-04-15,269:-824,2019-04-15,2019-04-29,0,26.96324,-82.38565,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-15,270:-825,2019-04-15,2019-04-29,0,27.057083999999996,-82.44169600000001,NOAA_HABSOS,0,0.0
habsos_14d:271:-825:2019-04-15,271:-825,2019-04-15,2019-04-29,0,27.112493333333333,-82.46697999999999,NOAA_HABSOS,0,0.0
habsos_14d:272:-826:2019-04-15,272:-826,2019-04-15,2019-04-29,0,27.2699925,-82.5512475,NOAA_HABSOS,0,0.0
habsos_14d:274:-827:2019-04-15,274:-827,2019-04-15,2019-04-29,0,27.447406666666666,-82.66389333333332,NOAA_HABSOS,0,0.0
habsos_14d:275:-827:2019-04-15,275:-827,2019-04-15,2019-05-01,0,27.58512,-82.61482,NOAA_HABSOS,0,0.0
habsos_14d:275:-828:2019-04-15,275:-828,2019-04-15,2019-04-29,0,27.5385,-82.7402,NOAA_HABSOS,0,0.0
habsos_14d:276:-827:2019-04-15,276:-827,2019-04-15,2019-04-29,0,27.6055,-82.6508,NOAA_HABSOS,0,0.0
habsos_14d:276:-828:2019-04-15,276:-828,2019-04-15,2019-04-29,0,27.6133,-82.7391,NOAA_HABSOS,0,0.0
habsos_14d:277:-827:2019-04-15,277:-827,2019-04-15,2019-04-29,0,27.74376666666667,-82.65088,NOAA_HABSOS,0,0.0
habsos_14d:278:-829:2019-04-15,278:-829,2019-04-15,2019-04-29,0,27.8121,-82.81915,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-15,279:-829,2019-04-15,2019-04-29,0,27.96035,-82.8243,NOAA_HABSOS,0,0.0
habsos_14d:297:-813:2019-04-15,297:-813,2019-04-15,2019-05-01,0,29.709725,-81.23147,NOAA_HABSOS,0,0.0
